Id,Id2,Geography,Number,Occupied,Vacant
1000000US060952501062014,060952501062014,"Block 2014, Block Group 2, Census Tract 2501.06, Solano County, California",52,51,1
1000000US060952501062015,060952501062015,"Block 2015, Block Group 2, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501062016,060952501062016,"Block 2016, Block Group 2, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501062017,060952501062017,"Block 2017, Block Group 2, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501062018,060952501062018,"Block 2018, Block Group 2, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501062019,060952501062019,"Block 2019, Block Group 2, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501062020,060952501062020,"Block 2020, Block Group 2, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501062021,060952501062021,"Block 2021, Block Group 2, Census Tract 2501.06, Solano County, California",22,22,0
1000000US060952501062022,060952501062022,"Block 2022, Block Group 2, Census Tract 2501.06, Solano County, California",31,30,1
1000000US060952502001000,060952502001000,"Block 1000, Block Group 1, Census Tract 2502, Solano County, California",90,72,18
1000000US060952502001001,060952502001001,"Block 1001, Block Group 1, Census Tract 2502, Solano County, California",6,3,3
1000000US060952502001002,060952502001002,"Block 1002, Block Group 1, Census Tract 2502, Solano County, California",0,0,0
1000000US060952502001003,060952502001003,"Block 1003, Block Group 1, Census Tract 2502, Solano County, California",235,226,9
1000000US060952502001004,060952502001004,"Block 1004, Block Group 1, Census Tract 2502, Solano County, California",30,29,1
1000000US060952502001005,060952502001005,"Block 1005, Block Group 1, Census Tract 2502, Solano County, California",33,30,3
1000000US060952502001006,060952502001006,"Block 1006, Block Group 1, Census Tract 2502, Solano County, California",33,29,4
1000000US060952502001007,060952502001007,"Block 1007, Block Group 1, Census Tract 2502, Solano County, California",22,21,1
1000000US060952502001008,060952502001008,"Block 1008, Block Group 1, Census Tract 2502, Solano County, California",11,9,2
1000000US060952502001009,060952502001009,"Block 1009, Block Group 1, Census Tract 2502, Solano County, California",12,12,0
1000000US060952502001010,060952502001010,"Block 1010, Block Group 1, Census Tract 2502, Solano County, California",12,12,0
1000000US060952502001011,060952502001011,"Block 1011, Block Group 1, Census Tract 2502, Solano County, California",12,11,1
1000000US060952502001012,060952502001012,"Block 1012, Block Group 1, Census Tract 2502, Solano County, California",20,17,3
1000000US060952502001013,060952502001013,"Block 1013, Block Group 1, Census Tract 2502, Solano County, California",26,24,2
1000000US060952502001014,060952502001014,"Block 1014, Block Group 1, Census Tract 2502, Solano County, California",70,59,11
1000000US060952502001015,060952502001015,"Block 1015, Block Group 1, Census Tract 2502, Solano County, California",1,1,0
1000000US060952502001016,060952502001016,"Block 1016, Block Group 1, Census Tract 2502, Solano County, California",11,11,0
1000000US060952502001017,060952502001017,"Block 1017, Block Group 1, Census Tract 2502, Solano County, California",11,10,1
1000000US060952502001018,060952502001018,"Block 1018, Block Group 1, Census Tract 2502, Solano County, California",0,0,0
