Id,Id2,Geography,Number,Occupied,Vacant
1000000US060411021001002,060411021001002,"Block 1002, Block Group 1, Census Tract 1021, Marin County, California",26,25,1
1000000US060411021001003,060411021001003,"Block 1003, Block Group 1, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021001004,060411021001004,"Block 1004, Block Group 1, Census Tract 1021, Marin County, California",67,66,1
1000000US060411021001005,060411021001005,"Block 1005, Block Group 1, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021001006,060411021001006,"Block 1006, Block Group 1, Census Tract 1021, Marin County, California",7,6,1
1000000US060411021001007,060411021001007,"Block 1007, Block Group 1, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021001008,060411021001008,"Block 1008, Block Group 1, Census Tract 1021, Marin County, California",37,35,2
1000000US060411021001009,060411021001009,"Block 1009, Block Group 1, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021001010,060411021001010,"Block 1010, Block Group 1, Census Tract 1021, Marin County, California",23,23,0
1000000US060411021001011,060411021001011,"Block 1011, Block Group 1, Census Tract 1021, Marin County, California",9,9,0
1000000US060411021001012,060411021001012,"Block 1012, Block Group 1, Census Tract 1021, Marin County, California",24,23,1
1000000US060411021001013,060411021001013,"Block 1013, Block Group 1, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021001014,060411021001014,"Block 1014, Block Group 1, Census Tract 1021, Marin County, California",7,7,0
1000000US060411021001015,060411021001015,"Block 1015, Block Group 1, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021001016,060411021001016,"Block 1016, Block Group 1, Census Tract 1021, Marin County, California",2,2,0
1000000US060411021001017,060411021001017,"Block 1017, Block Group 1, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021001018,060411021001018,"Block 1018, Block Group 1, Census Tract 1021, Marin County, California",38,38,0
1000000US060411021001019,060411021001019,"Block 1019, Block Group 1, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021001020,060411021001020,"Block 1020, Block Group 1, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021001021,060411021001021,"Block 1021, Block Group 1, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021002000,060411021002000,"Block 2000, Block Group 2, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021002001,060411021002001,"Block 2001, Block Group 2, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021002002,060411021002002,"Block 2002, Block Group 2, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021002003,060411021002003,"Block 2003, Block Group 2, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021002004,060411021002004,"Block 2004, Block Group 2, Census Tract 1021, Marin County, California",257,251,6
1000000US060411021002005,060411021002005,"Block 2005, Block Group 2, Census Tract 1021, Marin County, California",12,12,0
1000000US060411021002006,060411021002006,"Block 2006, Block Group 2, Census Tract 1021, Marin County, California",29,27,2
1000000US060411021002007,060411021002007,"Block 2007, Block Group 2, Census Tract 1021, Marin County, California",3,3,0
1000000US060411021002008,060411021002008,"Block 2008, Block Group 2, Census Tract 1021, Marin County, California",20,20,0
1000000US060411021002009,060411021002009,"Block 2009, Block Group 2, Census Tract 1021, Marin County, California",10,10,0
1000000US060411021002010,060411021002010,"Block 2010, Block Group 2, Census Tract 1021, Marin County, California",39,38,1
1000000US060411021002011,060411021002011,"Block 2011, Block Group 2, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021002012,060411021002012,"Block 2012, Block Group 2, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021002013,060411021002013,"Block 2013, Block Group 2, Census Tract 1021, Marin County, California",0,0,0
1000000US060411021002014,060411021002014,"Block 2014, Block Group 2, Census Tract 1021, Marin County, California",114,112,2
1000000US060411021002015,060411021002015,"Block 2015, Block Group 2, Census Tract 1021, Marin County, California",50,47,3
1000000US060411021002016,060411021002016,"Block 2016, Block Group 2, Census Tract 1021, Marin County, California",12,12,0
1000000US060411021002017,060411021002017,"Block 2017, Block Group 2, Census Tract 1021, Marin County, California",50,49,1
1000000US060411021002018,060411021002018,"Block 2018, Block Group 2, Census Tract 1021, Marin County, California",37,37,0
1000000US060411022021000,060411022021000,"Block 1000, Block Group 1, Census Tract 1022.02, Marin County, California",191,183,8
1000000US060411022021001,060411022021001,"Block 1001, Block Group 1, Census Tract 1022.02, Marin County, California",16,14,2
1000000US060411022021002,060411022021002,"Block 1002, Block Group 1, Census Tract 1022.02, Marin County, California",9,8,1
1000000US060411022021003,060411022021003,"Block 1003, Block Group 1, Census Tract 1022.02, Marin County, California",15,15,0
1000000US060411022021004,060411022021004,"Block 1004, Block Group 1, Census Tract 1022.02, Marin County, California",2,2,0
1000000US060411022022000,060411022022000,"Block 2000, Block Group 2, Census Tract 1022.02, Marin County, California",171,167,4
1000000US060411022022001,060411022022001,"Block 2001, Block Group 2, Census Tract 1022.02, Marin County, California",15,15,0
1000000US060411022022002,060411022022002,"Block 2002, Block Group 2, Census Tract 1022.02, Marin County, California",82,80,2
1000000US060411022022003,060411022022003,"Block 2003, Block Group 2, Census Tract 1022.02, Marin County, California",53,49,4
1000000US060411022022004,060411022022004,"Block 2004, Block Group 2, Census Tract 1022.02, Marin County, California",38,37,1
1000000US060411022022005,060411022022005,"Block 2005, Block Group 2, Census Tract 1022.02, Marin County, California",13,13,0
1000000US060411022022006,060411022022006,"Block 2006, Block Group 2, Census Tract 1022.02, Marin County, California",20,19,1
1000000US060411022023000,060411022023000,"Block 3000, Block Group 3, Census Tract 1022.02, Marin County, California",267,259,8
1000000US060411022023001,060411022023001,"Block 3001, Block Group 3, Census Tract 1022.02, Marin County, California",4,4,0
1000000US060411022023002,060411022023002,"Block 3002, Block Group 3, Census Tract 1022.02, Marin County, California",11,11,0
1000000US060411022023003,060411022023003,"Block 3003, Block Group 3, Census Tract 1022.02, Marin County, California",11,11,0
1000000US060411022023004,060411022023004,"Block 3004, Block Group 3, Census Tract 1022.02, Marin County, California",2,2,0
1000000US060411022023005,060411022023005,"Block 3005, Block Group 3, Census Tract 1022.02, Marin County, California",1,0,1
1000000US060411022023006,060411022023006,"Block 3006, Block Group 3, Census Tract 1022.02, Marin County, California",0,0,0
1000000US060411022023007,060411022023007,"Block 3007, Block Group 3, Census Tract 1022.02, Marin County, California",94,94,0
1000000US060411022023008,060411022023008,"Block 3008, Block Group 3, Census Tract 1022.02, Marin County, California",66,65,1
1000000US060411022023009,060411022023009,"Block 3009, Block Group 3, Census Tract 1022.02, Marin County, California",34,33,1
1000000US060411022023010,060411022023010,"Block 3010, Block Group 3, Census Tract 1022.02, Marin County, California",47,46,1
1000000US060411022023011,060411022023011,"Block 3011, Block Group 3, Census Tract 1022.02, Marin County, California",82,81,1
1000000US060411022023012,060411022023012,"Block 3012, Block Group 3, Census Tract 1022.02, Marin County, California",51,49,2
1000000US060411022024000,060411022024000,"Block 4000, Block Group 4, Census Tract 1022.02, Marin County, California",12,12,0
1000000US060411022024001,060411022024001,"Block 4001, Block Group 4, Census Tract 1022.02, Marin County, California",47,47,0
1000000US060411022024002,060411022024002,"Block 4002, Block Group 4, Census Tract 1022.02, Marin County, California",21,20,1
1000000US060411022024003,060411022024003,"Block 4003, Block Group 4, Census Tract 1022.02, Marin County, California",12,12,0
1000000US060411022024004,060411022024004,"Block 4004, Block Group 4, Census Tract 1022.02, Marin County, California",197,196,1
1000000US060411022024005,060411022024005,"Block 4005, Block Group 4, Census Tract 1022.02, Marin County, California",54,54,0
1000000US060411022025000,060411022025000,"Block 5000, Block Group 5, Census Tract 1022.02, Marin County, California",40,39,1
1000000US060411022025001,060411022025001,"Block 5001, Block Group 5, Census Tract 1022.02, Marin County, California",26,26,0
1000000US060411022025002,060411022025002,"Block 5002, Block Group 5, Census Tract 1022.02, Marin County, California",32,31,1
1000000US060411022025003,060411022025003,"Block 5003, Block Group 5, Census Tract 1022.02, Marin County, California",19,19,0
1000000US060411022025004,060411022025004,"Block 5004, Block Group 5, Census Tract 1022.02, Marin County, California",120,113,7
1000000US060411022025005,060411022025005,"Block 5005, Block Group 5, Census Tract 1022.02, Marin County, California",9,9,0
1000000US060411022025006,060411022025006,"Block 5006, Block Group 5, Census Tract 1022.02, Marin County, California",13,13,0
1000000US060411022025007,060411022025007,"Block 5007, Block Group 5, Census Tract 1022.02, Marin County, California",98,96,2
1000000US060411022025008,060411022025008,"Block 5008, Block Group 5, Census Tract 1022.02, Marin County, California",56,56,0
1000000US060411022025009,060411022025009,"Block 5009, Block Group 5, Census Tract 1022.02, Marin County, California",16,16,0
1000000US060411022025010,060411022025010,"Block 5010, Block Group 5, Census Tract 1022.02, Marin County, California",82,81,1
1000000US060411022025011,060411022025011,"Block 5011, Block Group 5, Census Tract 1022.02, Marin County, California",30,30,0
1000000US060411022025012,060411022025012,"Block 5012, Block Group 5, Census Tract 1022.02, Marin County, California",23,22,1
1000000US060411022031000,060411022031000,"Block 1000, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031001,060411022031001,"Block 1001, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031002,060411022031002,"Block 1002, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031003,060411022031003,"Block 1003, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031004,060411022031004,"Block 1004, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031005,060411022031005,"Block 1005, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031006,060411022031006,"Block 1006, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031007,060411022031007,"Block 1007, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031008,060411022031008,"Block 1008, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031009,060411022031009,"Block 1009, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031010,060411022031010,"Block 1010, Block Group 1, Census Tract 1022.03, Marin County, California",2,2,0
1000000US060411022031011,060411022031011,"Block 1011, Block Group 1, Census Tract 1022.03, Marin County, California",4,3,1
1000000US060411022031012,060411022031012,"Block 1012, Block Group 1, Census Tract 1022.03, Marin County, California",14,10,4
1000000US060411022031013,060411022031013,"Block 1013, Block Group 1, Census Tract 1022.03, Marin County, California",0,0,0
1000000US060411022031014,060411022031014,"Block 1014, Block Group 1, Census Tract 1022.03, Marin County, California",46,42,4
1000000US060411022031015,060411022031015,"Block 1015, Block Group 1, Census Tract 1022.03, Marin County, California",48,47,1
1000000US060411022031016,060411022031016,"Block 1016, Block Group 1, Census Tract 1022.03, Marin County, California",28,28,0
