Id,Id2,Geography,Number,Occupied,Vacant
1000000US060816138004053,060816138004053,"Block 4053, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004054,060816138004054,"Block 4054, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004055,060816138004055,"Block 4055, Block Group 4, Census Tract 6138, San Mateo County, California",4,4,0
1000000US060816138004056,060816138004056,"Block 4056, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004057,060816138004057,"Block 4057, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004058,060816138004058,"Block 4058, Block Group 4, Census Tract 6138, San Mateo County, California",4,4,0
1000000US060816138004059,060816138004059,"Block 4059, Block Group 4, Census Tract 6138, San Mateo County, California",19,19,0
1000000US060816138004060,060816138004060,"Block 4060, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004061,060816138004061,"Block 4061, Block Group 4, Census Tract 6138, San Mateo County, California",39,34,5
1000000US060816138004062,060816138004062,"Block 4062, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004063,060816138004063,"Block 4063, Block Group 4, Census Tract 6138, San Mateo County, California",1,1,0
1000000US060816138004064,060816138004064,"Block 4064, Block Group 4, Census Tract 6138, San Mateo County, California",7,4,3
1000000US060816138004065,060816138004065,"Block 4065, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004066,060816138004066,"Block 4066, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004067,060816138004067,"Block 4067, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004068,060816138004068,"Block 4068, Block Group 4, Census Tract 6138, San Mateo County, California",9,7,2
1000000US060816138004069,060816138004069,"Block 4069, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004070,060816138004070,"Block 4070, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004071,060816138004071,"Block 4071, Block Group 4, Census Tract 6138, San Mateo County, California",40,34,6
1000000US060816138004072,060816138004072,"Block 4072, Block Group 4, Census Tract 6138, San Mateo County, California",1,1,0
1000000US060816138004073,060816138004073,"Block 4073, Block Group 4, Census Tract 6138, San Mateo County, California",8,8,0
1000000US060816138004074,060816138004074,"Block 4074, Block Group 4, Census Tract 6138, San Mateo County, California",9,8,1
1000000US060816138004075,060816138004075,"Block 4075, Block Group 4, Census Tract 6138, San Mateo County, California",2,2,0
1000000US060816138004076,060816138004076,"Block 4076, Block Group 4, Census Tract 6138, San Mateo County, California",13,10,3
1000000US060816138004077,060816138004077,"Block 4077, Block Group 4, Census Tract 6138, San Mateo County, California",4,3,1
1000000US060816138004078,060816138004078,"Block 4078, Block Group 4, Census Tract 6138, San Mateo County, California",5,1,4
1000000US060816138004079,060816138004079,"Block 4079, Block Group 4, Census Tract 6138, San Mateo County, California",16,14,2
1000000US060816138004080,060816138004080,"Block 4080, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004081,060816138004081,"Block 4081, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004082,060816138004082,"Block 4082, Block Group 4, Census Tract 6138, San Mateo County, California",1,0,1
1000000US060816138004083,060816138004083,"Block 4083, Block Group 4, Census Tract 6138, San Mateo County, California",61,41,20
1000000US060816138004084,060816138004084,"Block 4084, Block Group 4, Census Tract 6138, San Mateo County, California",7,7,0
1000000US060816138004085,060816138004085,"Block 4085, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004086,060816138004086,"Block 4086, Block Group 4, Census Tract 6138, San Mateo County, California",2,1,1
1000000US060816138004087,060816138004087,"Block 4087, Block Group 4, Census Tract 6138, San Mateo County, California",1,1,0
1000000US060816138004088,060816138004088,"Block 4088, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004089,060816138004089,"Block 4089, Block Group 4, Census Tract 6138, San Mateo County, California",11,9,2
1000000US060816138004090,060816138004090,"Block 4090, Block Group 4, Census Tract 6138, San Mateo County, California",1,1,0
1000000US060816138004091,060816138004091,"Block 4091, Block Group 4, Census Tract 6138, San Mateo County, California",5,5,0
1000000US060816138004092,060816138004092,"Block 4092, Block Group 4, Census Tract 6138, San Mateo County, California",10,8,2
1000000US060816138004093,060816138004093,"Block 4093, Block Group 4, Census Tract 6138, San Mateo County, California",8,8,0
1000000US060816138004094,060816138004094,"Block 4094, Block Group 4, Census Tract 6138, San Mateo County, California",2,1,1
1000000US060816138004095,060816138004095,"Block 4095, Block Group 4, Census Tract 6138, San Mateo County, California",1,1,0
1000000US060816138004096,060816138004096,"Block 4096, Block Group 4, Census Tract 6138, San Mateo County, California",14,13,1
1000000US060816138004097,060816138004097,"Block 4097, Block Group 4, Census Tract 6138, San Mateo County, California",2,2,0
1000000US060816138004098,060816138004098,"Block 4098, Block Group 4, Census Tract 6138, San Mateo County, California",5,5,0
1000000US060816138004099,060816138004099,"Block 4099, Block Group 4, Census Tract 6138, San Mateo County, California",47,29,18
1000000US060816138004100,060816138004100,"Block 4100, Block Group 4, Census Tract 6138, San Mateo County, California",38,22,16
1000000US060816138004101,060816138004101,"Block 4101, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004102,060816138004102,"Block 4102, Block Group 4, Census Tract 6138, San Mateo County, California",4,0,4
1000000US060816138004103,060816138004103,"Block 4103, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004104,060816138004104,"Block 4104, Block Group 4, Census Tract 6138, San Mateo County, California",1,1,0
1000000US060816138004105,060816138004105,"Block 4105, Block Group 4, Census Tract 6138, San Mateo County, California",2,2,0
1000000US060816138004106,060816138004106,"Block 4106, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004107,060816138004107,"Block 4107, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004108,060816138004108,"Block 4108, Block Group 4, Census Tract 6138, San Mateo County, California",2,2,0
1000000US060816138004109,060816138004109,"Block 4109, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004110,060816138004110,"Block 4110, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004111,060816138004111,"Block 4111, Block Group 4, Census Tract 6138, San Mateo County, California",4,3,1
1000000US060816138004112,060816138004112,"Block 4112, Block Group 4, Census Tract 6138, San Mateo County, California",30,20,10
1000000US060816138004113,060816138004113,"Block 4113, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004114,060816138004114,"Block 4114, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004115,060816138004115,"Block 4115, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004116,060816138004116,"Block 4116, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004117,060816138004117,"Block 4117, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004118,060816138004118,"Block 4118, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004119,060816138004119,"Block 4119, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004120,060816138004120,"Block 4120, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004121,060816138004121,"Block 4121, Block Group 4, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138004122,060816138004122,"Block 4122, Block Group 4, Census Tract 6138, San Mateo County, California",1,1,0
